2024-04-09 22:00:06,670 INFO  Logger.cs: 70 - 
2024-04-09 22:01:36,431 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Arm_Link_4-1
2024-04-09 22:01:36,431 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arm_Link_5-1
2024-04-09 22:01:36,432 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Arm_Link_5-1
2024-04-09 22:01:36,432 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Arm_Link_5-1
2024-04-09 22:01:36,432 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Arm_Link_7-1
2024-04-09 22:01:36,432 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Arm_Link_7-1
2024-04-09 22:01:36,432 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Arm_Link_7-1
2024-04-09 22:01:36,433 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Eff_Gripper_Jaw_3-1
2024-04-09 22:01:36,433 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Eff_Gripper_Jaw_3-1
2024-04-09 22:01:36,433 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Eff_Gripper_Jaw_3-1
2024-04-09 22:01:36,433 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Eff_Gripper_Jaw_2-1
2024-04-09 22:01:36,433 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Eff_Gripper_Jaw_2-1
2024-04-09 22:01:36,434 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Eff_Gripper_Jaw_2-1
2024-04-09 22:01:36,434 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from MyRobot.SLDASM
2024-04-09 22:01:36,434 INFO  ExportHelperExtension.cs: 1136 - Found 70 in MyRobot.SLDASM
2024-04-09 22:01:36,434 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in MyRobot.SLDASM
2024-04-09 22:01:36,435 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2024-04-09 22:01:36,435 INFO  ExportHelperExtension.cs: 1160 - 12 components to check
2024-04-09 22:01:36,435 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Base_Link_1-1
2024-04-09 22:01:36,435 INFO  ExportHelperExtension.cs: 1136 - Found 42 in Base_Link_1-1
2024-04-09 22:01:36,435 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Base_Link_1-1
2024-04-09 22:01:36,436 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arm_Link_2-1
2024-04-09 22:01:36,436 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Arm_Link_2-1
2024-04-09 22:01:36,436 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Arm_Link_2-1
2024-04-09 22:01:36,436 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arm_Link_3-1
2024-04-09 22:01:36,437 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Arm_Link_3-1
2024-04-09 22:01:36,437 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Arm_Link_3-1
2024-04-09 22:01:36,437 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arm_Link_6-1
2024-04-09 22:01:36,437 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Arm_Link_6-1
2024-04-09 22:01:36,438 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Arm_Link_6-1
2024-04-09 22:01:36,438 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Eff_Gripper_Jaw_1-1
2024-04-09 22:01:36,438 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Eff_Gripper_Jaw_1-1
2024-04-09 22:01:36,438 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Eff_Gripper_Jaw_1-1
2024-04-09 22:01:36,439 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Eff_Gripper_Jaw_4-1
2024-04-09 22:01:36,439 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Eff_Gripper_Jaw_4-1
2024-04-09 22:01:36,439 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Eff_Gripper_Jaw_4-1
2024-04-09 22:01:36,439 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Eff_Gripper_Base-1
2024-04-09 22:01:36,439 INFO  ExportHelperExtension.cs: 1136 - Found 33 in Eff_Gripper_Base-1
2024-04-09 22:01:36,439 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Eff_Gripper_Base-1
2024-04-09 22:01:36,439 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arm_Link_4-1
2024-04-09 22:01:36,439 INFO  ExportHelperExtension.cs: 1136 - Found 37 in Arm_Link_4-1
2024-04-09 22:01:36,440 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Arm_Link_4-1
2024-04-09 22:01:36,440 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arm_Link_5-1
2024-04-09 22:01:36,440 INFO  ExportHelperExtension.cs: 1136 - Found 45 in Arm_Link_5-1
2024-04-09 22:01:36,440 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Arm_Link_5-1
2024-04-09 22:01:36,441 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Arm_Link_7-1
2024-04-09 22:01:36,441 INFO  ExportHelperExtension.cs: 1136 - Found 36 in Arm_Link_7-1
2024-04-09 22:01:36,441 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Arm_Link_7-1
2024-04-09 22:01:36,441 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Eff_Gripper_Jaw_3-1
2024-04-09 22:01:36,441 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Eff_Gripper_Jaw_3-1
2024-04-09 22:01:36,442 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Eff_Gripper_Jaw_3-1
2024-04-09 22:01:36,442 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Eff_Gripper_Jaw_2-1
2024-04-09 22:01:36,442 INFO  ExportHelperExtension.cs: 1136 - Found 29 in Eff_Gripper_Jaw_2-1
2024-04-09 22:01:36,442 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Eff_Gripper_Jaw_2-1
2024-04-09 22:01:36,631 INFO  SwAddin.cs: 339 - Loading config tree
2024-04-09 22:01:36,634 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2024-04-09 22:01:36,636 INFO  SwAddin.cs: 344 - Showing property manager
2024-04-09 22:01:46,674 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-09 22:02:23,424 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-09 22:02:32,515 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-09 22:02:41,690 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-09 22:02:52,967 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-09 22:03:01,793 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-09 22:03:13,594 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-09 22:03:23,762 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-09 22:03:39,557 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-09 22:03:42,545 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-09 22:03:42,983 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-09 22:03:43,420 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-09 22:04:19,371 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-09 22:05:28,132 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-09 22:05:39,708 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-09 22:05:44,134 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-09 22:05:51,563 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2024-04-09 22:06:23,469 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2024-04-09 22:06:24,615 INFO  ExportHelperExtension.cs: 347 - Creating joint arm_link_1
2024-04-09 22:06:24,619 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2024-04-09 22:06:24,620 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-04-09 22:06:24,620 INFO  ExportHelperExtension.cs: 1409 - Component 26 is already fixed
2024-04-09 22:06:25,096 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2024-04-09 22:06:25,098 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-04-09 22:06:25,098 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-04-09 22:06:25,099 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-04-09 22:06:25,424 INFO  ExportHelperExtension.cs: 1247 - Parent SW Component: Base_Link_1-1
2024-04-09 22:06:25,424 INFO  ExportHelperExtension.cs: 1248 - Child SW Component: Arm_Link_2-1
2024-04-09 22:06:25,425 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2024-04-09 22:06:25,426 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Arm_Link_2-1
2024-04-09 22:06:25,426 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Arm_Link_3-1
2024-04-09 22:06:25,427 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Arm_Link_2-1
2024-04-09 22:06:25,427 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2024-04-09 22:06:25,427 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Base_Link_1-1
2024-04-09 22:06:25,427 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Arm_Link_2-1
2024-04-09 22:06:25,428 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Base_Link_1-1
2024-04-09 22:06:25,428 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2024-04-09 22:06:25,428 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Base_Link_1-1
2024-04-09 22:06:25,428 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Arm_Link_2-1
2024-04-09 22:06:25,429 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Base_Link_1-1
2024-04-09 22:06:26,551 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child arm_link_1 failed
2024-04-09 22:06:26,560 INFO  ExportHelperExtension.cs: 347 - Creating joint arm_link_2
2024-04-09 22:06:26,565 INFO  ExportHelperExtension.cs: 1397 - Fixing components for arm_link_1
2024-04-09 22:06:26,565 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2024-04-09 22:06:26,565 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-04-09 22:06:26,566 INFO  ExportHelperExtension.cs: 1409 - Component 26 is already fixed
2024-04-09 22:06:26,785 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-04-09 22:06:26,785 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-04-09 22:06:26,786 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-04-09 22:06:26,786 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-04-09 22:06:26,876 INFO  ExportHelperExtension.cs: 1247 - Parent SW Component: Arm_Link_2-1
2024-04-09 22:06:26,876 INFO  ExportHelperExtension.cs: 1248 - Child SW Component: Arm_Link_3-1
2024-04-09 22:06:26,876 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2024-04-09 22:06:26,877 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Arm_Link_2-1
2024-04-09 22:06:26,877 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Arm_Link_3-1
2024-04-09 22:06:26,877 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Arm_Link_2-1
2024-04-09 22:06:26,877 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2024-04-09 22:06:28,128 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent arm_link_1 to child arm_link_2 failed
2024-04-09 22:06:28,152 INFO  ExportHelperExtension.cs: 347 - Creating joint arm_link_3
2024-04-09 22:06:28,152 INFO  ExportHelperExtension.cs: 1397 - Fixing components for arm_link_2
2024-04-09 22:06:28,153 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2024-04-09 22:06:28,153 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2024-04-09 22:06:28,153 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-04-09 22:06:28,153 INFO  ExportHelperExtension.cs: 1409 - Component 26 is already fixed
2024-04-09 22:06:28,442 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-04-09 22:06:28,443 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-04-09 22:06:28,443 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-04-09 22:06:28,443 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-04-09 22:06:28,617 INFO  ExportHelperExtension.cs: 1247 - Parent SW Component: Arm_Link_3-1
2024-04-09 22:06:28,617 INFO  ExportHelperExtension.cs: 1248 - Child SW Component: Arm_Link_4-1
2024-04-09 22:06:28,617 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2024-04-09 22:06:28,618 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Arm_Link_4-1
2024-04-09 22:06:28,618 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: MyRobot
2024-04-09 22:06:28,618 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2024-04-09 22:06:28,618 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Arm_Link_5-1
2024-04-09 22:06:28,619 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Arm_Link_4-1
2024-04-09 22:06:28,619 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Arm_Link_4-1
2024-04-09 22:06:28,619 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 32
2024-04-09 22:06:28,619 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2024-04-09 22:06:29,842 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent arm_link_2 to child arm_link_3 failed
2024-04-09 22:06:29,848 INFO  ExportHelperExtension.cs: 347 - Creating joint arm_link_4
2024-04-09 22:06:29,848 INFO  ExportHelperExtension.cs: 1397 - Fixing components for arm_link_3
2024-04-09 22:06:29,848 INFO  ExportHelperExtension.cs: 1402 - Fixing 42
2024-04-09 22:06:29,848 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2024-04-09 22:06:29,849 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2024-04-09 22:06:29,849 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-04-09 22:06:29,849 INFO  ExportHelperExtension.cs: 1409 - Component 26 is already fixed
2024-04-09 22:06:30,142 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-04-09 22:06:30,142 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-04-09 22:06:30,143 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-04-09 22:06:30,143 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-04-09 22:06:30,305 INFO  ExportHelperExtension.cs: 1247 - Parent SW Component: Arm_Link_4-1
2024-04-09 22:06:30,305 INFO  ExportHelperExtension.cs: 1248 - Child SW Component: Arm_Link_5-1
2024-04-09 22:06:30,305 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2024-04-09 22:06:30,306 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Arm_Link_5-1
2024-04-09 22:06:30,306 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Arm_Link_4-1
2024-04-09 22:06:30,306 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Arm_Link_4-1
2024-04-09 22:06:30,306 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2024-04-09 22:06:30,306 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Arm_Link_6-1
2024-04-09 22:06:30,307 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Arm_Link_5-1
2024-04-09 22:06:30,307 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Arm_Link_5-1
2024-04-09 22:06:30,307 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 42
2024-04-09 22:06:30,307 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 32
2024-04-09 22:06:30,307 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2024-04-09 22:06:31,546 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent arm_link_3 to child arm_link_4 failed
2024-04-09 22:06:31,602 INFO  ExportHelperExtension.cs: 347 - Creating joint arm_link_5
2024-04-09 22:06:31,602 INFO  ExportHelperExtension.cs: 1397 - Fixing components for arm_link_4
2024-04-09 22:06:31,602 INFO  ExportHelperExtension.cs: 1402 - Fixing 49
2024-04-09 22:06:31,603 INFO  ExportHelperExtension.cs: 1402 - Fixing 42
2024-04-09 22:06:31,603 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2024-04-09 22:06:31,603 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2024-04-09 22:06:31,603 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-04-09 22:06:31,603 INFO  ExportHelperExtension.cs: 1409 - Component 26 is already fixed
2024-04-09 22:06:31,901 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-04-09 22:06:31,901 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-04-09 22:06:31,902 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-04-09 22:06:31,902 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-04-09 22:06:32,064 INFO  ExportHelperExtension.cs: 1247 - Parent SW Component: Arm_Link_5-1
2024-04-09 22:06:32,064 INFO  ExportHelperExtension.cs: 1248 - Child SW Component: Arm_Link_6-1
2024-04-09 22:06:32,064 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2024-04-09 22:06:32,064 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Arm_Link_6-1
2024-04-09 22:06:32,064 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Arm_Link_5-1
2024-04-09 22:06:32,064 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Arm_Link_5-1
2024-04-09 22:06:32,065 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2024-04-09 22:06:32,065 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Arm_Link_6-1
2024-04-09 22:06:32,065 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Arm_Link_7-1
2024-04-09 22:06:32,065 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Arm_Link_6-1
2024-04-09 22:06:32,065 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 49
2024-04-09 22:06:32,066 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 42
2024-04-09 22:06:32,066 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 32
2024-04-09 22:06:32,066 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2024-04-09 22:06:33,340 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent arm_link_4 to child arm_link_5 failed
2024-04-09 22:06:33,342 INFO  ExportHelperExtension.cs: 347 - Creating joint arm_link_6
2024-04-09 22:06:33,343 INFO  ExportHelperExtension.cs: 1397 - Fixing components for arm_link_5
2024-04-09 22:06:33,343 INFO  ExportHelperExtension.cs: 1402 - Fixing 54
2024-04-09 22:06:33,343 INFO  ExportHelperExtension.cs: 1402 - Fixing 49
2024-04-09 22:06:33,343 INFO  ExportHelperExtension.cs: 1402 - Fixing 42
2024-04-09 22:06:33,343 INFO  ExportHelperExtension.cs: 1402 - Fixing 32
2024-04-09 22:06:33,344 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2024-04-09 22:06:33,344 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2024-04-09 22:06:33,344 INFO  ExportHelperExtension.cs: 1409 - Component 26 is already fixed
2024-04-09 22:06:33,549 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2024-04-09 22:06:33,549 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-04-09 22:06:33,549 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-04-09 22:06:33,549 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-04-09 22:06:33,630 INFO  ExportHelperExtension.cs: 1247 - Parent SW Component: Arm_Link_6-1
2024-04-09 22:06:33,631 INFO  ExportHelperExtension.cs: 1248 - Child SW Component: Arm_Link_7-1
2024-04-09 22:06:33,631 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2024-04-09 22:06:33,631 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Arm_Link_6-1
